depth,seed_id,comparison_type,history_a,replicate_a,history_b,replicate_b,distance
432,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,2.471232
432,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.046721
432,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,2.511409
432,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,2.467187
432,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,2.442452
432,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,2.557658
432,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,2.513293
432,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,2.48872
432,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.131362
432,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.07106
432,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.138442
432,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.100397
432,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.029881
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,2.550836
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,2.589386
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,2.536729
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.364473
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.411965
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.347179
432,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.078079
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,2.462128
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,2.499222
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,2.448114
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.265068
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.312747
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.247824
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,2.537254
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,2.574993
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,2.523197
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.342935
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.39068
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,3.32571
432,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.201319
432,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.018427
432,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,2.529472
432,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,2.516017
432,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,2.497406
432,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.214751
432,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,2.403179
432,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,2.384811
432,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,2.370074
432,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,2.529115
432,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,2.516207
432,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,2.497165
432,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.18408
432,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.050158
432,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.143662
432,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.174966
432,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.143616
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,2.626003
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,2.529413
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,2.591677
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.448547
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.416014
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.507974
432,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.054305
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,2.466711
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,2.371219
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,2.434364
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.274279
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.241896
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.333907
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,2.517764
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,2.42256
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,2.485916
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.315611
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.28357
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,3.375688
432,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.131507
432,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.16835
432,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,2.553383
432,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,2.479328
432,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,2.552261
432,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.093169
432,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,2.558807
432,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,2.487135
432,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,2.561544
432,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,2.651969
432,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,2.580263
432,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,2.654637
432,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.133468
432,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.187868
432,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.101153
480,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.169384
480,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.136646
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.591607
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,3.576663
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,3.527431
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.885337
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.166297
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.947314
480,seed_101,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.303967
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,3.436186
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,3.421517
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,3.372741
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.71751
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.998529
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.779494
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,3.706439
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,3.691232
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,3.641566
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.014331
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.295189
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.076295
480,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.069139
480,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.184818
480,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.392982
480,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.64598
480,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,3.449983
480,seed_101,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.117642
480,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,3.406824
480,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,3.660377
480,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,3.463937
480,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.406044
480,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,3.660545
480,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,3.463346
480,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.288629
480,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.062434
480,seed_101,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.226977
480,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.130907
480,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.27782
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.370941
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,3.445344
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,3.485746
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.020827
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.974379
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.980051
480,seed_202,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.239998
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,3.293394
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,3.367461
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,3.406452
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.974899
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.927914
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.933503
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,3.497907
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,3.571591
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,3.608961
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.204516
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.157249
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.162794
480,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.087482
480,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.270724
480,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.437232
480,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.36268
480,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,3.363557
480,seed_202,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.21017
480,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,3.52443
480,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,3.449921
480,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,3.450806
480,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.648185
480,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,3.574666
480,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,3.575738
480,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.125387
480,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.140798
480,seed_202,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.018478
480,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.034685
480,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.107081
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.511188
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,3.494795
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,3.507316
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.200631
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.918239
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.122714
480,seed_303,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.119138
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,3.529857
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,3.513271
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,3.525534
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.225767
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.943494
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.14786
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,3.411225
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,3.394564
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,3.406739
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.113702
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.831642
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.035814
480,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.112005
480,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.25816
480,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.577129
480,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.342213
480,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,3.504802
480,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.146495
480,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,3.612438
480,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,3.376109
480,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,3.539916
480,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.687853
480,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,3.449951
480,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,3.615116
480,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.31765
480,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.079238
480,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.24118
480,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.26038
480,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.175053
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.563681
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,3.641284
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,3.565209
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.034063
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.053073
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.01386
480,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.322124
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,3.563702
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,3.64135
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,3.562889
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.097403
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,4.115892
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.077973
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,3.392042
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,3.469636
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,3.393915
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.859497
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.878477
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,3.83934
480,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.07769
480,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.158002
480,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.493673
480,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.496136
480,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,3.497556
480,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.184272
480,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,3.562984
480,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,3.565316
480,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,3.567052
480,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.560926
480,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,3.56392
480,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,3.564049
480,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.063304
480,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.090261
480,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.153565
480,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.09447
480,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.063061
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.544196
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,3.500974
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,3.560453
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.027637
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.013148
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.030642
480,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.150841
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,3.458994
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,3.415592
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,3.475321
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.934429
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.919897
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.937452
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,3.578394
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,3.535394
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,3.594564
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.074514
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.060138
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.077476
480,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.083956
480,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.033202
480,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.622964
480,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.62781
480,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,3.618575
480,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.117083
480,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,3.553954
480,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,3.559006
480,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,3.549487
480,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.649364
480,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,3.654128
480,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,3.645006
480,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.077675
480,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.029727
480,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.107194
512,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.11532
512,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.23707
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.915218
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,4.140279
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,3.880679
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.99141
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.962197
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.069753
512,seed_101,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.223088
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,4.019056
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,4.244144
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,3.984743
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.078534
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,4.049332
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.15652
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,4.10404
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,4.329023
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,4.068877
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.209933
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.180707
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.28868
512,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.225637
512,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.122236
512,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.984183
512,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.954928
512,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,4.093883
512,seed_101,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.283815
512,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,4.206211
512,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,4.176961
512,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,4.316056
512,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.983617
512,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,3.954345
512,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,4.09282
512,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.029487
512,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.158824
512,seed_101,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.176745
512,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.27342
512,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.318817
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,4.322293
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,4.420444
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,4.340245
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.413853
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.317573
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.37872
512,seed_202,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.185754
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,4.048943
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,4.147108
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,4.066928
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.149625
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,4.052983
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.114141
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,4.085927
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,4.18453
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,4.104912
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.232573
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.13499
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.196175
512,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.122904
