depth,seed_id,comparison_type,history_a,replicate_a,history_b,replicate_b,distance
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00070953
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00074963
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00067185
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00068932
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00072942
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00067185
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00068932
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00072942
432,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00001747
432,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00005756
432,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
432,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00001747
432,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00005756
432,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00004010
432,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00001747
432,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
432,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00004010
432,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00005756
432,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00004010
432,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
432,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00001747
432,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00005756
432,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00004010
432,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00006564
432,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00017508
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00068420
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00067999
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00060562
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00068420
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00067999
432,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00060562
432,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00010943
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00074984
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00074563
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00067126
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00074984
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00074563
432,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00067126
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00085928
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00085506
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00078069
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00085928
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00085506
432,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00078069
432,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000422
432,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00007859
432,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
432,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000422
432,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00007859
432,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00007437
432,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000422
432,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
432,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00007437
432,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00007859
432,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00007437
432,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
432,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000422
432,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00007859
432,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00007437
432,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00015838
432,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00007426
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00075423
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00072749
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00075675
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00075423
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00072749
432,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00075675
432,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00023264
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00059585
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00056911
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00059837
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00059585
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00056911
432,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00059837
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00082849
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00080175
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00083101
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00082849
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00080175
432,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00083101
432,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00002674
432,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00000252
432,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
432,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00002674
432,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00000252
432,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00002926
432,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00002674
432,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
432,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00002926
432,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00000252
432,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00002926
432,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
432,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00002674
432,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00000252
432,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00002926
480,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00021234
480,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00022790
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00064450
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00064353
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00064781
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00064450
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00064353
480,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00064781
480,seed_101,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00001556
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00085685
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00085587
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00086015
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00085685
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00085587
480,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00086015
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00087240
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00087142
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00087571
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00087240
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00087142
480,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00087571
480,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000098
480,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00000330
480,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
480,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000098
480,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00000330
480,seed_101,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00000428
480,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000098
480,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
480,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00000428
480,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00000330
480,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00000428
480,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
480,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000098
480,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00000330
480,seed_101,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00000428
480,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00005190
480,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00006411
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00072441
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00072164
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00072742
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00072441
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00072164
480,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00072742
480,seed_202,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00011601
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00077632
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00077355
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00077933
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00077632
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00077355
480,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00077933
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00066030
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00065753
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00066331
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00066030
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00065753
480,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00066331
480,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000277
480,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00000301
480,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
480,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000277
480,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00000301
480,seed_202,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00000578
480,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000277
480,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
480,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00000578
480,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00000301
480,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00000578
480,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
480,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000277
480,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00000301
480,seed_202,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00000578
480,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00001090
480,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00003528
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00076200
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00076870
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00073672
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00076200
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00076870
480,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00073672
480,seed_303,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00004618
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00077290
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00077960
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00074762
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00077290
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00077960
480,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00074762
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00072672
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00073342
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00070144
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00072672
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00073342
480,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00070144
480,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000669
480,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00002529
480,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
480,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000669
480,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00002529
480,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00003198
480,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000669
480,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
480,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00003198
480,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00002529
480,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00003198
480,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
480,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000669
480,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00002529
480,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00003198
480,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00008676
480,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00005141
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00084547
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00084746
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00077825
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00084547
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00084746
480,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00077825
480,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00013817
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00075871
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00076070
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00069150
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00075871
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00076070
480,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00069150
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00089688
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00089888
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00082967
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00089688
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00089888
480,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00082967
480,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000199
480,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00006722
480,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
480,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000199
480,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00006722
480,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00006921
480,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000199
480,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
480,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00006921
480,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00006722
480,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00006921
480,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
480,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000199
480,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00006722
480,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00006921
480,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00007061
480,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00015127
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00061064
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00062586
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00067757
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00061064
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00062586
480,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00067757
480,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00008066
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00068125
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00069647
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00074817
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00068125
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00069647
480,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00074817
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00076191
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00077713
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00082884
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00076191
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00077713
480,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00082884
480,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00001522
480,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00006692
480,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
480,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00001522
480,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00006692
480,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00005170
480,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00001522
480,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
480,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00005170
480,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00006692
480,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00005170
480,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
480,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00001522
480,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00006692
480,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00005170
512,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00012096
512,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00009955
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00081870
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00081619
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00087226
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00081870
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00081619
512,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00087226
512,seed_101,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00002141
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00069774
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00069523
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00075130
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00069774
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00069523
512,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00075130
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00071916
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00071664
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00077271
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00071916
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00071664
512,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00077271
512,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000252
512,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00005355
512,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
512,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000252
512,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00005355
512,seed_101,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00005607
512,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000252
512,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
512,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00005607
512,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00005355
512,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00005607
512,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
512,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000252
512,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00005355
512,seed_101,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00005607
512,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00009602
512,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00001616
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00077292
